ts_iso,t_epoch,power_w,hardware,model_name,phase
2026-01-15T14:17:14.788520,1768483034.789,109.000,GPU_ORT_CUDA_DISABLE,yolo11n_416_fp16,run
2026-01-15T14:17:16.091055,1768483036.091,129.000,GPU_ORT_CUDA_ALL,yolo11n_320_fp32,run
2026-01-15T14:17:17.373911,1768483037.374,110.000,GPU_ORT_CUDA_ALL,yolo11n_320_fp32,run
2026-01-15T14:17:18.640244,1768483038.640,103.000,GPU_ORT_CUDA_ALL,yolo11n_320_fp32,run
2026-01-15T14:17:19.916218,1768483039.916,116.000,GPU_ORT_CUDA_BASIC,yolo11n_320_fp32,run
2026-01-15T14:17:21.175189,1768483041.175,125.000,GPU_ORT_CUDA_BASIC,yolo11n_320_fp32,run
2026-01-15T14:17:22.434608,1768483042.435,125.000,GPU_ORT_CUDA_BASIC,yolo11n_320_fp32,run
2026-01-15T14:17:23.689269,1768483043.689,140.000,GPU_ORT_CUDA_DISABLE,yolo11n_320_fp32,run
2026-01-15T14:17:24.945756,1768483044.946,112.000,GPU_ORT_CUDA_DISABLE,yolo11n_320_fp32,run
2026-01-15T14:17:26.200337,1768483046.200,115.000,GPU_ORT_CUDA_DISABLE,yolo11n_320_fp32,run
2026-01-15T14:17:28.006371,1768483048.006,121.000,GPU_ORT_CUDA_ALL,yolo11n_320_fp16,run
2026-01-15T14:17:29.796216,1768483049.796,115.000,GPU_ORT_CUDA_ALL,yolo11n_320_fp16,run
2026-01-15T14:17:31.531781,1768483051.532,89.000,GPU_ORT_CUDA_ALL,yolo11n_320_fp16,run
2026-01-15T14:17:33.337207,1768483053.337,104.000,GPU_ORT_CUDA_BASIC,yolo11n_320_fp16,run
2026-01-15T14:17:35.121134,1768483055.121,124.000,GPU_ORT_CUDA_BASIC,yolo11n_320_fp16,run
2026-01-15T14:17:36.919585,1768483056.920,139.000,GPU_ORT_CUDA_BASIC,yolo11n_320_fp16,run
2026-01-15T14:17:38.719444,1768483058.719,124.000,GPU_ORT_CUDA_DISABLE,yolo11n_320_fp16,run
2026-01-15T14:17:40.535839,1768483060.536,91.000,GPU_ORT_CUDA_DISABLE,yolo11n_320_fp16,run
2026-01-15T14:17:42.314893,1768483062.315,101.000,GPU_ORT_CUDA_DISABLE,yolo11n_320_fp16,run
2026-01-15T14:17:43.891268,1768483063.891,122.000,GPU_ORT_CUDA_ALL,yolo11n_256_fp32,run
2026-01-15T14:17:44.939366,1768483064.939,122.000,GPU_ORT_CUDA_ALL,yolo11n_256_fp32,run
2026-01-15T14:17:46.035213,1768483066.035,137.000,GPU_ORT_CUDA_ALL,yolo11n_256_fp32,run
2026-01-15T14:17:47.595106,1768483067.595,117.000,GPU_ORT_CUDA_BASIC,yolo11n_256_fp32,run
2026-01-15T14:17:48.652692,1768483068.653,96.000,GPU_ORT_CUDA_BASIC,yolo11n_256_fp32,run
2026-01-15T14:17:49.744608,1768483069.745,119.000,GPU_ORT_CUDA_BASIC,yolo11n_256_fp32,run
2026-01-15T14:17:50.833361,1768483070.833,119.000,GPU_ORT_CUDA_DISABLE,yolo11n_256_fp32,run
2026-01-15T14:17:51.916945,1768483071.917,116.000,GPU_ORT_CUDA_DISABLE,yolo11n_256_fp32,run
2026-01-15T14:17:53.003700,1768483073.004,118.000,GPU_ORT_CUDA_DISABLE,yolo11n_256_fp32,run
2026-01-15T14:17:54.794562,1768483074.795,120.000,GPU_ORT_CUDA_ALL,yolo11n_256_fp16,run
2026-01-15T14:17:56.574469,1768483076.574,133.000,GPU_ORT_CUDA_ALL,yolo11n_256_fp16,run
2026-01-15T14:17:58.363659,1768483078.364,111.000,GPU_ORT_CUDA_ALL,yolo11n_256_fp16,run
2026-01-15T14:17:59.698764,1768483079.699,103.000,GPU_ORT_CUDA_BASIC,yolo11n_256_fp16,run
2026-01-15T14:18:01.435712,1768483081.436,117.000,GPU_ORT_CUDA_BASIC,yolo11n_256_fp16,run
2026-01-15T14:18:02.785450,1768483082.785,97.000,GPU_ORT_CUDA_BASIC,yolo11n_256_fp16,run
2026-01-15T14:18:04.165399,1768483084.165,123.000,GPU_ORT_CUDA_DISABLE,yolo11n_256_fp16,run
2026-01-15T14:18:05.901654,1768483085.902,115.000,GPU_ORT_CUDA_DISABLE,yolo11n_256_fp16,run
2026-01-15T14:18:07.686879,1768483087.687,85.000,GPU_ORT_CUDA_DISABLE,yolo11n_256_fp16,run
2026-01-15T15:03:47.774083,1768485827.774,32.000,CPU_ORT_PC_x86_64_SEQ,IDLE,idle
2026-01-15T15:03:49.880730,1768485829.881,42.000,CPU_ORT_PC_x86_64_SEQ,IDLE,idle
2026-01-15T15:03:51.929148,1768485831.929,29.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:03:53.980354,1768485833.980,204.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:03:55.998403,1768485835.998,203.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:03:58.054995,1768485838.055,203.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:04:00.106503,1768485840.107,205.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:04:02.123143,1768485842.123,202.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:04:04.528235,1768485844.528,98.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:04:06.585224,1768485846.585,99.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:04:08.667208,1768485848.667,99.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:04:10.683564,1768485850.684,99.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:04:12.703223,1768485852.703,99.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:04:14.722537,1768485854.723,99.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:04:16.741427,1768485856.741,99.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:04:18.762227,1768485858.762,100.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:04:21.612690,1768485861.613,97.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:04:23.709693,1768485863.710,100.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:04:25.744318,1768485865.744,100.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:04:27.767164,1768485867.767,100.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:04:29.786444,1768485869.786,100.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:04:31.805987,1768485871.806,99.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:04:33.824497,1768485873.824,100.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:04:35.838713,1768485875.839,100.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:04:39.369660,1768485879.370,100.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:04:41.422592,1768485881.423,99.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:04:43.440740,1768485883.441,99.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:04:45.458664,1768485885.459,99.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:04:47.478648,1768485887.479,99.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:04:49.499503,1768485889.500,99.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:04:51.518024,1768485891.518,102.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:04:53.538378,1768485893.538,100.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:04:55.556015,1768485895.556,102.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:04:57.573355,1768485897.573,103.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:04:59.590799,1768485899.591,100.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:05:01.609794,1768485901.610,99.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:05:03.629929,1768485903.630,99.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:05:07.213091,1768485907.213,97.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:05:09.269555,1768485909.270,99.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:05:11.288898,1768485911.289,99.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:05:13.309008,1768485913.309,99.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:05:15.336777,1768485915.337,99.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:05:17.359004,1768485917.359,99.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:05:19.378660,1768485919.379,99.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:05:21.397704,1768485921.398,99.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:05:23.417553,1768485923.418,99.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:05:25.436923,1768485925.437,99.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:05:27.451438,1768485927.451,99.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:05:29.470766,1768485929.471,99.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:05:31.523798,1768485931.524,99.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:05:34.638221,1768485934.638,99.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:05:36.693098,1768485936.693,99.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:05:38.713620,1768485938.714,99.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:05:40.734970,1768485940.735,99.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:05:42.757711,1768485942.758,99.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:05:44.783895,1768485944.784,99.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:05:46.805093,1768485946.805,99.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:05:48.825779,1768485948.826,99.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:05:50.861868,1768485950.862,99.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:05:52.881324,1768485952.881,99.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:05:54.899905,1768485954.900,99.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:05:56.924790,1768485956.925,99.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:05:58.943329,1768485958.943,99.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:06:01.530366,1768485961.530,100.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:06:03.592387,1768485963.592,99.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:06:05.612086,1768485965.612,99.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:06:07.631552,1768485967.632,99.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:06:09.657722,1768485969.658,99.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:06:11.677332,1768485971.677,99.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:06:13.697663,1768485973.698,99.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:06:15.717273,1768485975.717,99.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:06:17.731808,1768485977.732,99.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:06:19.756483,1768485979.756,99.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:06:21.775794,1768485981.776,99.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:06:23.795238,1768485983.795,99.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:06:25.812485,1768485985.812,99.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:06:28.399575,1768485988.400,99.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:06:30.489297,1768485990.489,99.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:06:32.508364,1768485992.508,99.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:06:34.532613,1768485994.533,99.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:06:36.556955,1768485996.557,99.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:06:38.576590,1768485998.577,99.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:06:40.595403,1768486000.595,99.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:06:42.618246,1768486002.618,99.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:06:44.638157,1768486004.638,100.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:06:46.661746,1768486006.662,100.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:06:48.677201,1768486008.677,99.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:06:50.692923,1768486010.693,99.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:06:52.711646,1768486012.712,99.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:06:55.899351,1768486015.899,101.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:06:57.953775,1768486017.954,100.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:06:59.973105,1768486019.973,100.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:07:01.992382,1768486021.992,100.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:07:04.011633,1768486024.012,104.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:07:06.032362,1768486026.032,100.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:07:08.052927,1768486028.053,100.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:07:10.079355,1768486030.079,102.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:07:12.098761,1768486032.099,100.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:07:14.118787,1768486034.119,99.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:07:16.139175,1768486036.139,99.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:07:18.159698,1768486038.160,100.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:07:20.179083,1768486040.179,99.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp32,run
2026-01-15T15:07:23.205479,1768486043.205,98.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp16,run
2026-01-15T15:07:25.270207,1768486045.270,101.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp16,run
2026-01-15T15:07:27.293464,1768486047.293,100.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp16,run
2026-01-15T15:07:29.311204,1768486049.311,101.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp16,run
2026-01-15T15:07:31.325520,1768486051.326,100.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp16,run
2026-01-15T15:07:33.345537,1768486053.346,100.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp16,run
2026-01-15T15:07:35.365950,1768486055.366,100.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp16,run
2026-01-15T15:07:37.385319,1768486057.385,101.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp16,run
2026-01-15T15:07:39.405362,1768486059.405,100.000,CPU_ORT_PC_x86_64_SEQ,yolo11m_640_fp16,run
2026-01-15T15:14:28.220303,1768486468.220,34.000,CPU_ORT_PC_x86_64_SEQ_ALL,IDLE,idle
2026-01-15T15:14:30.387824,1768486470.388,35.000,CPU_ORT_PC_x86_64_SEQ_ALL,IDLE,idle
2026-01-15T15:14:32.472300,1768486472.472,36.000,CPU_ORT_PC_x86_64_SEQ_ALL,yolo11m_640_fp32,run
2026-01-15T15:14:34.528002,1768486474.528,205.000,CPU_ORT_PC_x86_64_SEQ_ALL,yolo11m_640_fp32,run
2026-01-15T15:14:36.548464,1768486476.548,204.000,CPU_ORT_PC_x86_64_SEQ_ALL,yolo11m_640_fp32,run
2026-01-15T15:14:38.562643,1768486478.563,205.000,CPU_ORT_PC_x86_64_SEQ_ALL,yolo11m_640_fp32,run
2026-01-15T15:14:40.635201,1768486480.635,206.000,CPU_ORT_PC_x86_64_SEQ_ALL,yolo11m_640_fp32,run
2026-01-15T15:14:42.653484,1768486482.653,205.000,CPU_ORT_PC_x86_64_SEQ_ALL,yolo11m_640_fp32,run
2026-01-15T15:14:45.037630,1768486485.038,98.000,CPU_ORT_PC_x86_64_SEQ_ALL,yolo11m_640_fp32,run
2026-01-15T15:14:47.085512,1768486487.086,99.000,CPU_ORT_PC_x86_64_SEQ_ALL,yolo11m_640_fp32,run
2026-01-15T15:14:49.104284,1768486489.104,99.000,CPU_ORT_PC_x86_64_SEQ_ALL,yolo11m_640_fp32,run
2026-01-15T15:14:51.118680,1768486491.119,99.000,CPU_ORT_PC_x86_64_SEQ_ALL,yolo11m_640_fp32,run
2026-01-15T15:14:53.136639,1768486493.137,100.000,CPU_ORT_PC_x86_64_SEQ_ALL,yolo11m_640_fp32,run
2026-01-15T15:14:55.154987,1768486495.155,99.000,CPU_ORT_PC_x86_64_SEQ_ALL,yolo11m_640_fp32,run
2026-01-15T15:14:57.171977,1768486497.172,100.000,CPU_ORT_PC_x86_64_SEQ_ALL,yolo11m_640_fp32,run
2026-01-15T15:14:59.191472,1768486499.191,99.000,CPU_ORT_PC_x86_64_SEQ_ALL,yolo11m_640_fp32,run
2026-01-15T15:15:02.089570,1768486502.090,98.000,CPU_ORT_PC_x86_64_SEQ_ALL,yolo11m_640_fp32,run
2026-01-15T15:15:04.141717,1768486504.142,100.000,CPU_ORT_PC_x86_64_SEQ_ALL,yolo11m_640_fp32,run
2026-01-15T15:15:06.160396,1768486506.160,100.000,CPU_ORT_PC_x86_64_SEQ_ALL,yolo11m_640_fp32,run
2026-01-15T15:15:08.181709,1768486508.182,100.000,CPU_ORT_PC_x86_64_SEQ_ALL,yolo11m_640_fp32,run
2026-01-15T15:15:10.195801,1768486510.196,100.000,CPU_ORT_PC_x86_64_SEQ_ALL,yolo11m_640_fp32,run
2026-01-15T15:15:12.214637,1768486512.215,100.000,CPU_ORT_PC_x86_64_SEQ_ALL,yolo11m_640_fp32,run
2026-01-15T15:15:14.234538,1768486514.235,100.000,CPU_ORT_PC_x86_64_SEQ_ALL,yolo11m_640_fp32,run
2026-01-15T15:15:16.253242,1768486516.253,100.000,CPU_ORT_PC_x86_64_SEQ_ALL,yolo11m_640_fp32,run
2026-01-15T15:15:19.759771,1768486519.760,95.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp32,run
2026-01-15T15:15:21.812177,1768486521.812,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp32,run
2026-01-15T15:15:23.833348,1768486523.833,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp32,run
2026-01-15T15:15:25.854591,1768486525.855,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp32,run
2026-01-15T15:15:27.874515,1768486527.875,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp32,run
2026-01-15T15:15:29.893955,1768486529.894,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp32,run
2026-01-15T15:15:31.911415,1768486531.911,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp32,run
2026-01-15T15:15:33.931415,1768486533.931,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp32,run
2026-01-15T15:15:35.949732,1768486535.950,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp32,run
2026-01-15T15:15:37.968654,1768486537.969,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp32,run
2026-01-15T15:15:39.986130,1768486539.986,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp32,run
2026-01-15T15:15:42.005646,1768486542.006,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp32,run
2026-01-15T15:15:44.025753,1768486544.026,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp32,run
2026-01-15T15:15:46.549647,1768486546.550,98.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp32,run
2026-01-15T15:15:48.602778,1768486548.603,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp32,run
2026-01-15T15:15:50.622765,1768486550.623,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp32,run
2026-01-15T15:15:52.643815,1768486552.644,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp32,run
2026-01-15T15:15:54.662674,1768486554.663,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp32,run
2026-01-15T15:15:56.683971,1768486556.684,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp32,run
2026-01-15T15:15:58.702945,1768486558.703,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp32,run
2026-01-15T15:16:00.720796,1768486560.721,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp32,run
2026-01-15T15:16:02.734993,1768486562.735,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp32,run
2026-01-15T15:16:04.753263,1768486564.753,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp32,run
2026-01-15T15:16:06.774348,1768486566.774,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp32,run
2026-01-15T15:16:08.794479,1768486568.794,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp32,run
2026-01-15T15:16:10.809901,1768486570.810,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp32,run
2026-01-15T15:16:13.314795,1768486573.315,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp32,run
2026-01-15T15:16:15.367052,1768486575.367,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp32,run
2026-01-15T15:16:17.380406,1768486577.380,100.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp32,run
2026-01-15T15:16:19.398091,1768486579.398,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp32,run
2026-01-15T15:16:21.418895,1768486581.419,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp32,run
2026-01-15T15:16:23.436715,1768486583.437,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp32,run
2026-01-15T15:16:25.455157,1768486585.455,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp32,run
2026-01-15T15:16:27.469097,1768486587.469,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp32,run
2026-01-15T15:16:29.487545,1768486589.488,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp32,run
2026-01-15T15:16:31.502221,1768486591.502,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp32,run
2026-01-15T15:16:33.521041,1768486593.521,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp32,run
2026-01-15T15:16:35.540213,1768486595.540,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp32,run
2026-01-15T15:16:37.559166,1768486597.559,99.000,CPU_ORT_PC_x86_64_SEQ_BASIC,yolo11m_640_fp32,run
2026-01-15T15:16:40.059149,1768486600.059,98.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp32,run
2026-01-15T15:16:42.111089,1768486602.111,99.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp32,run
2026-01-15T15:16:44.130836,1768486604.131,99.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp32,run
2026-01-15T15:16:46.147268,1768486606.147,99.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp32,run
2026-01-15T15:16:48.165937,1768486608.166,99.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp32,run
2026-01-15T15:16:50.184187,1768486610.184,99.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp32,run
2026-01-15T15:16:52.198261,1768486612.198,99.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp32,run
2026-01-15T15:16:54.217017,1768486614.217,100.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp32,run
2026-01-15T15:16:56.235075,1768486616.235,99.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp32,run
2026-01-15T15:16:58.253083,1768486618.253,99.000,CPU_ORT_PC_x86_64_SEQ_DISABLE,yolo11m_640_fp32,run
